track_name,album_name,artist_name,ms_played,date_listened,platform
Cocky Af,Tina Snow,Megan Thee Stallion,177376,2024-11-17,ios
Como La Flor,Dreaming Of You,Selena,184733,2024-11-17,ios
Yummy,Fresh Meat,Ayesha Erotica,160940,2024-11-17,ios
Savage Remix (feat. Beyoncé),Savage Remix (feat. Beyoncé),Megan Thee Stallion,242000,2024-11-17,ios
If U Seek Amy,Circus (Deluxe Version),Britney Spears,216520,2024-11-17,ios
Perfect (Exceeder),Perfect (Exceeder),Mason,161271,2024-11-17,ios
Primadonna,Electra Heart,MARINA,221075,2024-11-17,ios
Club Can't Handle Me (feat. David Guetta),Only One Flo (Part 1),Flo Rida,234560,2024-11-17,ios
I Like It,Euphoria,Enrique Iglesias,231786,2024-11-17,ios
AMERICA HAS A PROBLEM,RENAISSANCE,Beyoncé,198897,2024-11-17,ios
2 On (feat. ScHoolboy Q),Aquarius,Tinashe,227000,2024-11-17,ios
Looking For The Hoes (Ain’t My Fault),Hood Hottest Princess,Sexyy Red,130708,2024-11-17,ios
Baila Esta Cumbia,La Leyenda,Selena,161906,2024-11-17,ios
Get Me Bodied,B'Day,Beyoncé,205813,2024-11-17,ios
Hot Girl,Tina Snow,Megan Thee Stallion,196281,2024-11-17,ios
"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",CHROMAKOPIA,"Tyler, The Creator",255915,2024-11-17,ios
Crazy In Love (feat. Jay-Z),Dangerously In Love,Beyoncé,236133,2024-11-17,ios
Roman's Revenge,Pink Friday,Nicki Minaj,276173,2024-11-17,ios
Rush,Something To Give Each Other,Troye Sivan,156391,2024-11-17,ios
Needs,BB/ANG3L,Tinashe,146791,2024-11-17,ios
Forever,Forever,Chris Brown,278573,2024-11-17,ios
S&M,Loud,Rihanna,243600,2024-11-17,ios
In Da Club,Get Rich Or Die Tryin',50 Cent,193466,2024-11-17,ios
Glamorous,The Dutchess,Fergie,246573,2024-11-17,ios
I Love It (feat. Charli XCX),THIS IS... ICONA POP,Icona Pop,157152,2024-11-17,ios
Club classics featuring bb trickz,Brat and it’s completely different but also still brat,Charli xcx,174325,2024-11-17,ios
360 featuring robyn & yung lean,Brat and it’s completely different but also still brat,Charli xcx,129762,2024-11-17,ios
No Hands (feat. Roscoe Dash & Wale),Flockaveli,Waka Flocka Flame,263773,2024-11-17,ios
Blow,Cannibal (Expanded Edition),Kesha,219973,2024-11-17,ios
Girls in the Hood,Girls in the Hood,Megan Thee Stallion,154323,2024-11-17,ios
Poker Face,The Fame,Lady Gaga,237200,2024-11-17,ios
Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),USHER,250373,2024-11-17,ios
JOYRIDE,JOYRIDE,Kesha,150000,2024-11-17,ios
Like A G6,Free Wired,Far East Movement,216893,2024-11-17,ios
Princess Diana (with Nicki Minaj),Princess Diana (with Nicki Minaj),Ice Spice,172125,2024-11-17,ios
Fergalicious,The Dutchess,Fergie,292372,2024-11-17,ios
Rules,Hot Pink,Doja Cat,187040,2024-11-17,ios
Pour It Up,Unapologetic,Rihanna,161200,2024-11-17,ios
Chun-Li,Queen,Nicki Minaj,191600,2024-11-17,ios
Where Have You Been,Talk That Talk,Rihanna,242680,2024-11-17,ios
Smack That,Konvicted,Akon,212360,2024-11-17,ios
SexyBack (feat. Timbaland),FutureSex/LoveSounds,Justin Timberlake,242733,2024-11-17,ios
I'M THAT GIRL,RENAISSANCE,Beyoncé,208014,2024-11-17,ios
Vroom Vroom,Vroom Vroom EP,Charli xcx,193270,2024-11-17,ios
FTCU,Pink Friday 2,Nicki Minaj,172137,2024-11-17,ios
Maneater,Loose,Nelly Furtado,258893,2024-11-17,ios
Talk talk featuring troye sivan,Talk talk featuring troye sivan,Charli xcx,173076,2024-11-17,ios
365,BRAT,Charli xcx,203618,2024-11-17,ios
Disturbia,Good Girl Gone Bad: Reloaded,Rihanna,238626,2024-11-17,ios
Sympathy is a knife featuring ariana grande,Brat and it’s completely different but also still brat,Charli xcx,154126,2024-11-17,ios
Sexy Bitch (feat. Akon),One Love,David Guetta,195853,2024-11-17,ios
Hot Girl (Bodies Bodies Bodies),Hot Girl (Bodies Bodies Bodies),Charli xcx,157078,2024-11-17,ios
Agora Hills,Scarlet,Doja Cat,265360,2024-11-17,ios
Applause,ARTPOP,Lady Gaga,212333,2024-11-17,ios
Promiscuous,Loose,Nelly Furtado,242292,2024-11-17,ios
Just Dance,The Fame Monster,Lady Gaga,241933,2024-11-17,ios
CUFF IT,RENAISSANCE,Beyoncé,97108,2024-11-17,ios
Pasadena,333,Tinashe,180133,2024-11-17,ios
Bouncin',333,Tinashe,175092,2024-11-17,ios
Cash Race,Songs For You,Tinashe,274049,2024-11-17,ios
Uh Huh,BB/ANG3L,Tinashe,182278,2024-11-17,ios
Thirsty,Quantum Baby,Tinashe,220288,2024-11-17,ios
Stormy Weather,Songs For You,Tinashe,189786,2024-11-17,ios
Talk To Me Nice,BB/ANG3L,Tinashe,229844,2024-11-17,ios
Unconditional,333,Tinashe,197695,2024-11-17,ios
Link Up,Songs For You,Tinashe,208329,2024-11-17,ios
Undo (Back To My Heart),333,Tinashe,197995,2024-11-17,ios
Let Me Down Slowly,333,Tinashe,185777,2024-11-17,ios
No Simulation,Quantum Baby,Tinashe,108923,2024-11-17,ios
Needs,BB/ANG3L,Tinashe,146791,2024-11-17,ios
Nasty,Nasty,Tinashe,176027,2024-11-17,ios
Persuasive (with SZA),Persuasive (with SZA),Doechii,210346,2024-11-17,ios
Xtasy (Remix) [feat. Doechii],Xtasy (Remix) [feat. Doechii],Ravyn Lenae,270497,2024-11-17,ios
Blow,BEYONCÉ [Platinum Edition],Beyoncé,309720,2024-11-17,ios
Smoke (feat. Lucky Daye),Smoke (feat. Lucky Daye),Victoria Monét,186157,2024-11-17,ios
Taste (feat. VanJess),BUBBA,KAYTRANADA,217320,2024-11-17,ios
I'M THAT GIRL,RENAISSANCE,Beyoncé,208014,2024-11-17,ios
YOU'RE THE ONE,99.9%,KAYTRANADA,227706,2024-11-17,ios
PURE/HONEY,RENAISSANCE,Beyoncé,288254,2024-11-17,ios
VIRGO'S GROOVE,RENAISSANCE,Beyoncé,368758,2024-11-17,ios
Freak Hoe,DS2,Future,174733,2024-11-17,ios
After Midnight,The Rise and Fall of a Midwest Princess,Chappell Roan,204857,2024-11-17,ios
HOT TO GO!,The Rise and Fall of a Midwest Princess,Chappell Roan,184841,2024-11-17,ios
Apple,BRAT,Charli xcx,151739,2024-11-17,ios
Club classics,BRAT,Charli xcx,153526,2024-11-17,ios
Igual Que Un Ángel (with Peso Pluma),ORQUÍDEAS,Kali Uchis,260370,2024-11-17,ios
Get Lit (feat. Fat Tony),LIVE.LOVE.A$AP,A$AP Rocky,178706,2024-11-17,ios
Guess featuring billie eilish,Guess featuring Billie Eilish,Charli xcx,143330,2024-11-17,ios
Another life (feat. Rema),Heaven knows,PinkPantheress,172173,2024-11-17,ios
Rush (feat. PinkPantheress & Hyunjin of Stray Kids),Rush (feat. PinkPantheress & Hyunjin of Stray Kids),Troye Sivan,172151,2024-11-17,ios
sweetener,Sweetener,Ariana Grande,208493,2024-11-17,ios
Hit Different,Hit Different,SZA,202007,2024-11-17,ios
When He's Not There (feat. Lucky Daye),While We Wait 2,Kehlani,268401,2024-11-17,ios
Losing You,Losing You,Solange,258731,2024-11-17,ios
Somthing's Missing,Ego Death,The Internet,379973,2024-11-17,ios
Days,Bird's Eye,Ravyn Lenae,243240,2024-11-17,ios
Dream Girl,Bird's Eye,Ravyn Lenae,219051,2024-11-17,ios
1 of 1,Bird's Eye,Ravyn Lenae,165007,2024-11-17,ios
Computer Luv (feat. Steve Lacy),Crush EP,Ravyn Lenae,162063,2024-11-17,ios
4 Leaf Clover (feat. Steve Lacy),Crush EP,Ravyn Lenae,220100,2024-11-17,ios
Where I'm From (feat. Mereba),HYPNOS,Ravyn Lenae,224933,2024-11-17,ios
Sound of Rain,When I Get Home,Solange,185960,2024-11-17,ios
Almeda,When I Get Home,Solange,236120,2024-11-17,ios
Chicago Boy,Shea Butter Baby,Ari Lennox,288659,2024-11-17,ios
Uuuu,The Lo-Fis,Steve Lacy,90708,2024-11-17,ios
Shutcho,Scarlet,Doja Cat,187400,2024-11-17,ios
Onedari Daisakusen,BABYMETAL,BABYMETAL,195866,2024-11-18,ios
Headbangeeeeerrrrr!!!!!,BABYMETAL,BABYMETAL,240441,2024-11-18,ios
Kagerou,METAL GALAXY,BABYMETAL,210679,2024-11-18,ios
Sis. Anger,METAL RESISTANCE,BABYMETAL,225386,2024-11-18,ios
Line!,BABYMETAL,BABYMETAL,248146,2024-11-18,ios
Shanti Shanti Shanti,METAL GALAXY,BABYMETAL,190625,2024-11-18,ios
Catch Me If You Can,BABYMETAL,BABYMETAL,234220,2024-11-18,ios
Doki Doki ☆ Morning,BABYMETAL,BABYMETAL,225651,2024-11-18,ios
Amore,METAL RESISTANCE,BABYMETAL,277760,2024-11-18,ios
GJ!,METAL RESISTANCE,BABYMETAL,176600,2024-11-18,ios
Awadama Fever,METAL RESISTANCE,BABYMETAL,253026,2024-11-18,ios
YAVA!,METAL RESISTANCE,BABYMETAL,228413,2024-11-18,ios
Distortion,Distortion,BABYMETAL,185195,2024-11-18,ios
Uki Uki ★ Midnight,BABYMETAL,BABYMETAL,197760,2024-11-18,ios
Onedari Daisakusen,BABYMETAL,BABYMETAL,195126,2024-11-18,ios
Clockwork,LEVEL3,Perfume,272480,2024-11-18,ios
ねぇ,JPN,Perfume,266493,2024-11-18,ios
時の針,JPN,Perfume,150120,2024-11-18,ios
チョコレイト・ディスコ,GAME,Perfume,226213,2024-11-18,ios
かき氷の片想い,それぞれの椅子 (Special Edition),Nogizaka46,267573,2024-11-18,ios
Spring of Life,Spring of Life,Perfume,229906,2024-11-18,ios
太陽に口説かれて,それぞれの椅子 (Special Edition),Nogizaka46,251826,2024-11-18,ios
何度目の青空か？,透明な色,Nogizaka46,289920,2024-11-18,ios
ASAP,STAYDOM,STAYC,194080,2024-11-18,ios
ETA,NewJeans 2nd EP 'Get Up',NewJeans,151373,2024-11-18,ios
Super Shy,NewJeans 2nd EP 'Get Up',NewJeans,154666,2024-11-18,ios
Pasadena,333,Tinashe,176466,2024-11-18,ios
Unconditional,333,Tinashe,120063,2024-11-18,ios
Unconditional,333,Tinashe,196061,2024-11-18,ios
Clothes Off (feat. kwn),While We Wait 2,Kehlani,229736,2024-11-18,ios
Only If,Apollo XXI,Steve Lacy,100562,2024-11-18,ios
II HANDS II HEAVEN,COWBOY CARTER,Beyoncé,341312,2024-11-18,ios
SWEET ★ HONEY ★ BUCKIIN',COWBOY CARTER,Beyoncé,296185,2024-11-18,ios
BODYGUARD,COWBOY CARTER,Beyoncé,240254,2024-11-18,ios
Blow,BEYONCÉ [Platinum Edition],Beyoncé,288537,2024-11-18,ios
Percolator,Ctrl (Deluxe),SZA,84000,2024-11-18,ios
Awkward,Ctrl (Deluxe),SZA,178000,2024-11-18,ios
Gimme Chocolate!!,BABYMETAL,BABYMETAL,230613,2024-11-19,ios
Onedari Daisakusen,BABYMETAL,BABYMETAL,195866,2024-11-19,ios
Clockwork,LEVEL3,Perfume,272480,2024-11-20,ios
Throw A Fit,Throw A Fit,Tinashe,158757,2024-11-20,ios
ETA,NewJeans 2nd EP 'Get Up',NewJeans,151373,2024-11-20,ios
かき氷の片想い,それぞれの椅子 (Special Edition),Nogizaka46,267573,2024-11-20,ios
Spring of Life,Spring of Life,Perfume,226752,2024-11-20,ios
Pasadena,333,Tinashe,176466,2024-11-20,ios
Cash Race,Songs For You,Tinashe,274049,2024-11-20,ios
S.O.W. Sense of Wonder,"Tv Anime ""Fairy Tail"" Op & Ed Theme Songs Vol. 1",Idoling!!!,241637,2024-11-20,ios
"Gomenne, Watashi.","Tv Anime ""Fairy Tail"" Op & Ed Theme Songs Vol. 1",Shiho Nanba,197462,2024-11-20,ios
"Gomenne, Watashi.","Tv Anime ""Fairy Tail"" Op & Ed Theme Songs Vol. 1",Shiho Nanba,61483,2024-11-20,ios
ZOOM,ZOOM,Machinedrum,225693,2024-11-20,ios
Kanpeki Gu～No Ne,"Tv Anime ""Fairy Tail"" Op & Ed Theme Songs Vol. 1",Watariroukahashiritai,121277,2024-11-20,ios
Houdini,Radical Optimism,Dua Lipa,185917,2024-11-20,ios
Uuuu,The Lo-Fis,Steve Lacy,144358,2024-11-20,ios
Dreams,When I Get Home,Solange,148253,2024-11-21,ios
Days,Bird's Eye,Ravyn Lenae,243240,2024-11-21,ios
Dream Girl,Bird's Eye,Ravyn Lenae,219051,2024-11-21,ios
Where I'm From (feat. Mereba),HYPNOS,Ravyn Lenae,224933,2024-11-21,ios
Smooth Operator - Single Version,The Best of Sade,Sade,53250,2024-11-21,ios
Bouncin',333,Tinashe,175091,2024-11-24,osx
Pasadena,333,Tinashe,176466,2024-11-24,osx
Cash Race,Songs For You,Tinashe,274050,2024-11-24,osx
Unconditional,333,Tinashe,197696,2024-11-24,osx
Uh Huh,BB/ANG3L,Tinashe,182279,2024-11-24,osx
Link Up,Songs For You,Tinashe,208330,2024-11-24,osx
Save Room For Us,Songs For You,Tinashe,164718,2024-11-24,osx
Stormy Weather,Songs For You,Tinashe,189787,2024-11-24,osx
Story Of Us,Songs For You,Tinashe,165289,2024-11-24,osx
Talk To Me Nice,BB/ANG3L,Tinashe,229844,2024-11-24,osx
Like I Used To,Like I Used To,Tinashe,187537,2024-11-24,osx
The Recipe,Renaissance,Aluna,202012,2024-11-24,osx
COUNT ON ME,"ROADRUNNER: NEW LIGHT, NEW MACHINE",BROCKHAMPTON,155200,2024-11-24,osx
Dead To Me,Isolation,Kali Uchis,199506,2024-11-24,osx
Houdini,Radical Optimism,Dua Lipa,185918,2024-11-24,osx
Electricity,Electricity,Silk City,238173,2024-11-24,osx
Be the One,Be the One,Dua Lipa,202915,2024-11-24,osx
After Midnight,The Rise and Fall of a Midwest Princess,Chappell Roan,204857,2024-11-24,osx
Pink Pony Club,The Rise and Fall of a Midwest Princess,Chappell Roan,258035,2024-11-24,osx
Losing You,Losing You,Solange,260400,2024-11-24,osx
Apple,BRAT,Charli xcx,152510,2024-11-24,osx
Talk talk,BRAT,Charli xcx,161757,2024-11-24,osx
Club classics,BRAT,Charli xcx,146761,2024-11-24,osx
tv off (feat. lefty gunplay),GNX,Kendrick Lamar,220690,2024-11-25,ios
luther (with sza),GNX,Kendrick Lamar,177598,2024-11-25,ios
gloria (with sza),GNX,Kendrick Lamar,287522,2024-11-25,ios
Evan Finds the Third Room,Con Todo El Mundo,Khruangbin,240742,2024-11-25,ios
Pon Pón,A LA SALA,Khruangbin,178436,2024-11-25,ios
Rah Tah Tah,CHROMAKOPIA,"Tyler, The Creator",165412,2024-11-25,ios
"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",CHROMAKOPIA,"Tyler, The Creator",255915,2024-11-25,ios
So We Won't Forget,Mordechai,Khruangbin,298333,2024-11-25,ios
NISSAN ALTIMA,Alligator Bites Never Heal,Doechii,126650,2024-11-25,ios
Bitch I'm Nice,Bitch I'm Nice,Doechii,87037,2024-11-25,ios
Dance Dance Dance Dance,TIMELESS,KAYTRANADA,102873,2024-11-25,ios
Video (feat. Ravyn Lenae),TIMELESS,KAYTRANADA,192017,2024-11-25,ios
Drip Sweat (feat. Channel Tres),TIMELESS,KAYTRANADA,147707,2024-11-25,ios
More Than A Little Bit (feat. Tinashe),TIMELESS,KAYTRANADA,174562,2024-11-25,ios
Lover/Friend,TIMELESS,KAYTRANADA,259204,2024-11-25,ios
Taste (feat. VanJess),BUBBA,KAYTRANADA,217320,2024-11-25,ios
Spit It Out (feat. Rochelle Jordan),TIMELESS,KAYTRANADA,219035,2024-11-25,ios
Scared To Death,BUBBA,KAYTRANADA,153360,2024-11-25,ios
hey now (feat. dody6),GNX,Kendrick Lamar,217478,2024-11-25,ios
NISSAN ALTIMA,Alligator Bites Never Heal,Doechii,126832,2024-11-25,ios
Taste (feat. VanJess),BUBBA,KAYTRANADA,217320,2024-11-25,ios
Dance Dance Dance Dance,TIMELESS,KAYTRANADA,101948,2024-11-25,ios
Spit It Out (feat. Rochelle Jordan),TIMELESS,KAYTRANADA,219035,2024-11-25,ios
Drip Sweat (feat. Channel Tres),TIMELESS,KAYTRANADA,147707,2024-11-25,ios
CHURCH GIRL,RENAISSANCE,Beyoncé,57716,2024-11-25,ios
hey now (feat. dody6),GNX,Kendrick Lamar,217478,2024-11-25,ios
tv off (feat. lefty gunplay),GNX,Kendrick Lamar,108015,2024-11-25,ios
Unconditional,333,Tinashe,196956,2024-11-25,ios
Love Galore (feat. Travis Scott),Ctrl,SZA,217663,2024-11-26,ios
After Midnight,The Rise and Fall of a Midwest Princess,Chappell Roan,203932,2024-11-26,ios
Days,Bird's Eye,Ravyn Lenae,243240,2024-11-26,ios
Apple,BRAT,Charli xcx,151739,2024-11-26,ios
"Girl, so confusing featuring lorde","Girl, so confusing featuring lorde",Charli xcx,232452,2024-11-26,ios
Guess featuring billie eilish,Guess featuring Billie Eilish,Charli xcx,143330,2024-11-26,ios
Pasadena,333,Tinashe,176466,2024-11-26,ios
Unconditional,333,Tinashe,197695,2024-11-26,ios
Let Me Down Slowly,333,Tinashe,185777,2024-11-26,ios
Undo (Back To My Heart),333,Tinashe,90114,2024-11-26,ios
NISSAN ALTIMA,Alligator Bites Never Heal,Doechii,126832,2024-11-26,ios
Mellow Eyes,Division,Jenevieve,183146,2024-11-26,ios
Bitch I'm Nice,Bitch I'm Nice,Doechii,87037,2024-11-26,ios
ZOOM,ZOOM,Machinedrum,225693,2024-11-26,ios
Timeless (with Playboi Carti),Timeless,The Weeknd,256000,2024-11-26,ios
Drip Sweat (feat. Channel Tres),TIMELESS,KAYTRANADA,147707,2024-11-26,ios
hey now (feat. dody6),GNX,Kendrick Lamar,217478,2024-11-26,ios
Bigger In Texas,MEGAN: ACT II,Megan Thee Stallion,152571,2024-11-26,ios
Roc Steady (feat. Flo Milli),MEGAN: ACT II,Megan Thee Stallion,65943,2024-11-26,ios
Roc Steady (feat. Flo Milli),MEGAN: ACT II,Megan Thee Stallion,73506,2024-11-26,ios
Talk talk featuring troye sivan,Brat and it’s completely different but also still brat,Charli xcx,173076,2024-11-26,ios
360,BRAT,Charli xcx,133805,2024-11-26,ios
365,BRAT,Charli xcx,203618,2024-11-26,ios
Club classics,BRAT,Charli xcx,153526,2024-11-26,ios
Von dutch,BRAT,Charli xcx,146594,2024-11-27,ios
Lovefool,Amo XO,No Vacation,130754,2024-11-30,ios
Love To Lay,Starboy,The Weeknd,89674,2024-11-30,ios
Bitch I'm Nice,Bitch I'm Nice,Doechii,87037,2024-11-30,ios
Pasadena,333,Tinashe,176466,2024-11-30,ios
Unconditional,333,Tinashe,197695,2024-11-30,ios
Cash Race,Songs For You,Tinashe,274049,2024-11-30,ios
Roc Steady (feat. Flo Milli),MEGAN: ACT II,Megan Thee Stallion,139192,2024-11-30,ios
NISSAN ALTIMA,Alligator Bites Never Heal,Doechii,126832,2024-11-30,ios
Uh Huh,BB/ANG3L,Tinashe,182278,2024-11-30,ios
"Girl, so confusing featuring lorde","Girl, so confusing featuring lorde",Charli xcx,205938,2024-11-30,ios
Talk talk featuring troye sivan,Talk talk featuring troye sivan,Charli xcx,173076,2024-11-30,ios
Rush (feat. PinkPantheress & Hyunjin of Stray Kids),Rush (feat. PinkPantheress & Hyunjin of Stray Kids),Troye Sivan,170297,2024-11-30,ios
IHY2LN,IHY2LN + Marinate,Zack Fox,190099,2024-11-30,ios
Cocky Af,Tina Snow,Megan Thee Stallion,177376,2024-11-30,ios
Big Ole Freak,Tina Snow,Megan Thee Stallion,214850,2024-11-30,ios
Freaky Girls (feat. SZA),Good News,Megan Thee Stallion,166906,2024-11-30,ios
Pasadena,333,Tinashe,176466,2024-12-01,ios
Let Me Down Slowly,333,Tinashe,185777,2024-12-01,ios
Undo (Back To My Heart),333,Tinashe,197995,2024-12-01,ios
Bouncin',333,Tinashe,175092,2024-12-01,ios
Unconditional,333,Tinashe,268501,2024-12-01,ios
Link Up,Songs For You,Tinashe,208329,2024-12-01,ios
Cash Race,Songs For You,Tinashe,274049,2024-12-01,ios
Stormy Weather,Songs For You,Tinashe,189786,2024-12-01,ios
Save Room For Us,Songs For You,Tinashe,164718,2024-12-01,ios
Needs,BB/ANG3L,Tinashe,146791,2024-12-01,ios
Talk To Me Nice,BB/ANG3L,Tinashe,229844,2024-12-01,ios
Uh Huh,BB/ANG3L,Tinashe,182278,2024-12-01,ios
No Simulation,Quantum Baby,Tinashe,108923,2024-12-01,ios
Unconditional,333,Tinashe,196584,2024-12-02,ios
365 featuring shygirl,365 featuring shygirl,Charli xcx,121273,2024-12-02,ios
Talk talk featuring troye sivan,Talk talk featuring troye sivan,Charli xcx,173076,2024-12-02,ios
B2b featuring tinashe,B2b featuring tinashe,Charli xcx,153387,2024-12-02,ios
360,BRAT,Charli xcx,133805,2024-12-02,ios
Rush (feat. PinkPantheress & Hyunjin of Stray Kids),Rush (feat. PinkPantheress & Hyunjin of Stray Kids),Troye Sivan,172151,2024-12-02,ios
Apple,BRAT,Charli xcx,151739,2024-12-02,ios
Club classics,BRAT,Charli xcx,153526,2024-12-02,ios
I'm The One,JAGUAR II,Victoria Monét,209473,2024-12-02,ios
Clothes Off (feat. kwn),While We Wait 2,Kehlani,227510,2024-12-03,ios
Unconditional,333,Tinashe,197695,2024-12-03,ios
Thirsty,Quantum Baby,Tinashe,220288,2024-12-03,ios
Let Me Down Slowly,333,Tinashe,185777,2024-12-03,ios
Bouncin',333,Tinashe,175092,2024-12-03,ios
Cash Race,Songs For You,Tinashe,93971,2024-12-03,ios
Unconditional,333,Tinashe,89605,2024-12-03,ios
Stormy Weather,Songs For You,Tinashe,189786,2024-12-03,ios
Save Room For Us,Songs For You,Tinashe,164718,2024-12-03,ios
Needs,BB/ANG3L,Tinashe,146791,2024-12-03,ios
Talk To Me Nice,BB/ANG3L,Tinashe,229844,2024-12-03,ios
Uh Huh,BB/ANG3L,Tinashe,182278,2024-12-03,ios
No Simulation,Quantum Baby,Tinashe,108923,2024-12-03,ios
Getting No Sleep,Quantum Baby,Tinashe,192000,2024-12-03,ios
Thirsty,Quantum Baby,Tinashe,220288,2024-12-03,ios
Cross That Line,Quantum Baby,Tinashe,168366,2024-12-03,ios
No Broke Boys,Quantum Baby,Tinashe,132773,2024-12-03,ios
Nasty,Nasty,Tinashe,176027,2024-12-03,ios
The Worst In Me (feat. Tinashe),BUBBA,KAYTRANADA,226720,2024-12-03,ios
ZOOM,ZOOM,Machinedrum,216808,2024-12-03,ios
Unconditional,333,Tinashe,197695,2024-12-03,ios
Stormy Weather,Songs For You,Tinashe,189047,2024-12-03,ios
B2b featuring tinashe,B2b featuring tinashe,Charli xcx,153387,2024-12-03,ios
Drip Sweat (feat. Channel Tres),TIMELESS,KAYTRANADA,147707,2024-12-03,ios
tv off (feat. lefty gunplay),GNX,Kendrick Lamar,103227,2024-12-03,ios
hey now (feat. dody6),GNX,Kendrick Lamar,217478,2024-12-03,ios
NISSAN ALTIMA,Alligator Bites Never Heal,Doechii,126832,2024-12-03,ios
Bitch I'm Nice,Bitch I'm Nice,Doechii,87037,2024-12-03,ios
Roc Steady (feat. Flo Milli),MEGAN: ACT II,Megan Thee Stallion,138267,2024-12-03,ios
Bigger In Texas,MEGAN: ACT II,Megan Thee Stallion,152571,2024-12-03,ios
Timeless (with Playboi Carti),Timeless,The Weeknd,256000,2024-12-03,ios
Mercury,Gemini Rights,Steve Lacy,295413,2024-12-03,ios
"Girl, so confusing featuring lorde","Girl, so confusing featuring lorde",Charli xcx,203899,2024-12-03,ios
Prom,Ctrl,SZA,196133,2024-12-03,ios
nasty,Positions,Ariana Grande,200732,2024-12-03,ios
Lovefool,Amo XO,No Vacation,71218,2024-12-03,ios
Genius,Bird's Eye,Ravyn Lenae,155563,2024-12-03,ios
Add Up My Love,Charm,Clairo,205263,2024-12-03,ios
Echo,Submarine,The Marías,209426,2024-12-03,ios
Already Gone,Orion,Orion Sun,228040,2024-12-03,ios
Sweet Time,Sweet Time,Raveena,251433,2024-12-03,ios
Confusion Song,When a Thought Grows Wings,Luna Li,161661,2024-12-03,ios
Beaches,This Is How Tomorrow Moves,beabadoobee,77964,2024-12-03,ios
Love Me Not,Bird's Eye,Ravyn Lenae,213466,2024-12-03,ios
B2b featuring tinashe,B2b featuring tinashe,Charli xcx,153387,2024-12-03,ios
Hamptons,Submarine,The Marías,188400,2024-12-03,ios
Steps Beach,Bando Stone and The New World,Childish Gambino,113663,2024-12-03,ios
Be Careful With Me,God Said No,Omar Apollo,64296,2024-12-03,ios
still around,Pointy Heights,Fousheé,107392,2024-12-03,ios
Real Life,Submarine,The Marías,206973,2024-12-03,ios
Vicious Sensitive Robot,Submarine,The Marías,194160,2024-12-03,ios
B2b featuring tinashe,B2b featuring tinashe,Charli xcx,151955,2024-12-03,ios
Pasadena,333,Tinashe,176466,2024-12-03,ios
Throw A Fit,Throw A Fit,Tinashe,158757,2024-12-04,ios
Uuuu,The Lo-Fis,Steve Lacy,90708,2024-12-04,ios
B2b featuring tinashe,B2b featuring tinashe,Charli xcx,153387,2024-12-04,ios
Houdini,Radical Optimism,Dua Lipa,185917,2024-12-04,ios
B2b featuring tinashe,B2b featuring tinashe,Charli xcx,153387,2024-12-04,ios
Sweet Time,Sweet Time,Raveena,251433,2024-12-04,ios
Dream Girl,Bird's Eye,Ravyn Lenae,215028,2024-12-04,ios
Days,Bird's Eye,Ravyn Lenae,118862,2024-12-04,ios
Days,Bird's Eye,Ravyn Lenae,243240,2024-12-04,ios
Real Life,Submarine,The Marías,206973,2024-12-04,ios
Echo,Submarine,The Marías,209426,2024-12-04,ios
Hamptons,Submarine,The Marías,188400,2024-12-04,ios
You Deserve This,You Deserve This,Men I Trust,184920,2024-12-04,ios
Sugar,Untourable Album,Men I Trust,176315,2024-12-04,ios
Vicious Sensitive Robot,Submarine,The Marías,194160,2024-12-04,ios
